pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
FF,2018-05-30,90.6,-1.88,6.13,"Ohtani, Shohei",600869,660271,,ball,,,,,14,Jeimer Candelario called out on strikes.,R,L,R,DET,LAA,B,,,0,0,2018,-0.73,1.3,0.26,1.33,,,547982.0,1,1,Bot,,,,,455117,,,6.90560707031379,-131.755438027834,-8.95306191405686,-9.76599212568792,20.5885521939793,-15.5359175351247,3.47,1.72,,,,91.6,2149.0,6.4,530233,660271,455117,527043,435079,472528,592743,457708,545361,594777,54.15,,,,,,,,7,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,209.0,0.0,0.038,,
ST,2018-05-30,76.6,-2.1,6.08,"Ohtani, Shohei",592206,660271,field_out,hit_into_play,,,,,8,Nick Castellanos pops out to shortstop Andrelton Simmons in foul territory.,R,R,R,DET,LAA,X,6.0,popup,1,1,2018,1.09,0.33,0.24,2.1,,,547982.0,0,1,Bot,63.59,152.22,,,455117,,,2.98305118124755,-111.637952027556,-2.0678377098152,8.65029413710506,18.3828114751488,-29.2883795103839,3.56,1.6,172.0,74.6,61.0,76.8,2221.0,6.2,530233,660271,455117,527043,435079,472528,592743,457708,545361,594777,54.33,0.02,0.018,0.0,1.0,0.0,0.0,3.0,6,3,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,107.0,-0.033,-0.359,,
ST,2018-05-30,77.7,-2.15,6.06,"Ohtani, Shohei",592206,660271,,swinging_strike,,,,,12,Nick Castellanos pops out to shortstop Andrelton Simmons in foul territory.,R,R,R,DET,LAA,S,,,1,0,2018,1.35,0.51,1.21,2.78,,,547982.0,0,1,Bot,,,,,455117,,,4.74048522722869,-113.085212651306,-0.990908787009063,10.5244262539381,21.6456227871219,-27.9282614622997,3.56,1.6,,,,77.4,2230.0,6.2,530233,660271,455117,527043,435079,472528,592743,457708,545361,594777,54.32,,,,,,,,6,2,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,111.0,0.0,-0.072,,
FF,2018-05-30,91.4,-2.01,6.16,"Ohtani, Shohei",592206,660271,,ball,,,,,14,Nick Castellanos pops out to shortstop Andrelton Simmons in foul territory.,R,R,R,DET,LAA,B,,,0,0,2018,-0.77,1.26,1.28,1.81,,,547982.0,0,1,Bot,,,,,455117,,,9.94767497427794,-132.60513394716,-7.80892191813851,-11.1345492502589,26.8861768122136,-15.7583982903098,3.69,1.77,,,,91.6,2151.0,6.5,530233,660271,455117,527043,435079,472528,592743,457708,545361,594777,54.04,,,,,,,,6,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,211.0,0.0,0.059,,
ST,2018-05-30,78.1,-2.25,6.05,"Ohtani, Shohei",547982,660271,walk,blocked_ball,,,,,14,Leonys Martin walks.,R,L,R,DET,LAA,B,,,3,2,2018,0.73,0.19,0.46,0.04,,,,0,1,Bot,,,,,455117,,,4.50088632128181,-113.737419412276,-6.52205342185628,5.69782392335695,16.8672966909393,-29.7161118551923,3.25,1.57,,,,78.7,2261.0,6.2,530233,660271,455117,527043,435079,472528,592743,457708,545361,594777,54.27,,0.68953,0.7,1.0,0.0,0.0,,5,7,Sweeper,0,0,0,0,0,0,0,0,Standard,Strategic,105.0,0.036,0.321,,
ST,2018-05-30,77.7,-2.17,6.08,"Ohtani, Shohei",547982,660271,,foul,,,,,9,Leonys Martin walks.,R,L,R,DET,LAA,S,,,3,2,2018,0.98,0.32,0.48,1.5,,,,0,1,Bot,,,,,455117,,,3.89415697011388,-113.149705140798,-3.57763326973093,7.83420701172385,17.6570819009432,-29.0218946777934,3.27,1.4,,,,78.0,2243.0,6.1,530233,660271,455117,527043,435079,472528,592743,457708,545361,594777,54.36,,,,,,,,5,6,Sweeper,0,0,0,0,0,0,0,0,Standard,Strategic,108.0,0.0,0.0,,
FF,2018-05-30,91.5,-2.06,6.18,"Ohtani, Shohei",547982,660271,,called_strike,,,,,2,Leonys Martin walks.,R,L,R,DET,LAA,S,,,3,1,2018,-0.56,1.28,-0.14,2.91,,,,0,1,Bot,,,,,455117,,,6.05300248706803,-133.194527596046,-5.1933834964122,-7.9213845547592,26.1786778969188,-16.0467969911931,3.25,1.51,,,,92.0,1986.0,6.4,530233,660271,455117,527043,435079,472528,592743,457708,545361,594777,54.14,,,,,,,,5,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,204.0,0.0,-0.081,,
FF,2018-05-30,92.1,-1.9,6.13,"Ohtani, Shohei",547982,660271,,ball,,,,,14,Leonys Martin walks.,R,L,R,DET,LAA,B,,,2,1,2018,-0.73,1.28,1.39,-0.08,,,,0,1,Bot,,,,,455117,,,9.96959039170378,-133.469592134456,-12.8014305000256,-10.6079708358051,21.7573851331471,-14.5861536540492,3.28,1.55,,,,93.0,2316.0,6.5,530233,660271,455117,527043,435079,472528,592743,457708,545361,594777,54.0,,,,,,,,5,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,210.0,0.0,0.11,,
FF,2018-05-30,91.9,-1.99,6.13,"Ohtani, Shohei",547982,660271,,ball,,,,,14,Leonys Martin walks.,R,L,R,DET,LAA,B,,,1,1,2018,-0.81,1.21,1.59,1.45,,,,0,1,Bot,,,,,455117,,,10.8340766021699,-133.274111624267,-8.6115356997495,-12.0023411058066,27.4003048355868,-16.1012758089844,3.32,1.57,,,,92.1,2157.0,6.5,530233,660271,455117,527043,435079,472528,592743,457708,545361,594777,54.01,,,,,,,,5,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,214.0,0.0,0.051,,
FF,2018-05-30,91.3,-2.03,6.19,"Ohtani, Shohei",547982,660271,,swinging_strike,,,,,11,Leonys Martin walks.,R,L,R,DET,LAA,S,,,1,0,2018,-0.65,1.34,-0.39,3.88,,,,0,1,Bot,,,,,455117,,,5.56369353190384,-132.888852196155,-2.84538789275338,-8.96682148734732,29.1121649877476,-15.828705751831,3.27,1.4,,,,91.6,2223.0,6.5,530233,660271,455117,527043,435079,472528,592743,457708,545361,594777,53.97,,,,,,,,5,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,206.0,0.0,-0.044,,
FF,2018-05-30,95.2,-2.01,6.14,"Ohtani, Shohei",547982,660271,,ball,,,,,14,Leonys Martin walks.,R,L,R,DET,LAA,B,,,0,0,2018,-0.5,1.34,1.1,1.98,,,,0,1,Bot,,,,,455117,,,9.29120173419497,-138.169276932603,-8.2777222147166,-8.43167768673523,29.5230597396143,-13.3401198659169,3.25,1.53,,,,95.3,2273.0,6.4,530233,660271,455117,527043,435079,472528,592743,457708,545361,594777,54.12,,,,,,,,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,200.0,0.0,0.036,,
FF,2018-05-20,97.3,-2.4,5.97,"Ohtani, Shohei",621563,660271,single,hit_into_play,,,,,8,Joey Wendle singles on a sharp ground ball to right fielder Kole Calhoun.,R,L,R,LAA,TB,X,9.0,ground_ball,1,0,2018,-0.64,1.23,0.22,1.5,,,,2,8,Top,144.42,103.67,,,455117,,,8.48898782463318,-141.317562116348,-9.27683819101375,-10.3501036495483,29.9791211423067,-13.8714590855576,3.19,1.41,48.0,103.1,1.0,97.5,1914.0,6.3,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.18,0.42,0.378,0.9,1.0,1.0,0.0,4.0,63,2,4-Seam Fastball,4,2,2,4,2,4,2,4,Standard,Standard,207.0,-0.021,0.107,,
CU,2018-05-20,73.6,-2.09,6.17,"Ohtani, Shohei",621563,660271,,ball,,,,,13,Joey Wendle singles on a sharp ground ball to right fielder Kole Calhoun.,R,L,R,LAA,TB,B,,,0,0,2018,0.99,-1.25,-1.31,1.95,,,,2,8,Top,,,,,455117,,,-0.138854370791632,-107.155107831075,0.949930182850789,7.52959013410803,20.3958268136133,-42.0787769361444,3.18,1.47,,,,73.2,2303.0,6.2,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.31,,,,,,,,63,1,Curveball,4,2,2,4,2,4,2,4,Standard,Standard,38.0,0.0,0.014,,
ST,2018-05-20,84.4,-2.53,5.77,"Ohtani, Shohei",543068,660271,strikeout,swinging_strike,,,,,14,C.J. Cron strikes out swinging.,R,R,R,LAA,TB,S,2.0,,0,2,2018,1.52,0.07,1.48,1.48,,,,1,8,Top,,,,,455117,,,6.32827363636258,-122.699089871512,-3.71694912313349,13.9042728833419,23.9100170046627,-30.9998078038757,3.4,1.51,,,,83.9,2387.0,6.0,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.5,,0.0,0.0,1.0,0.0,0.0,,62,3,Sweeper,4,2,2,4,2,4,2,4,Standard,Standard,93.0,0.023,-0.103,,
ST,2018-05-20,82.2,-2.5,5.92,"Ohtani, Shohei",543068,660271,,swinging_strike,,,,,14,C.J. Cron strikes out swinging.,R,R,R,LAA,TB,S,,,0,1,2018,1.43,0.02,1.26,1.77,,,,1,8,Top,,,,,455117,,,5.7411143487338,-119.637588224715,-2.93251599328654,12.554823544042,22.2111637002892,-31.626447588289,3.36,1.55,,,,81.9,2280.0,6.0,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.52,,,,,,,,62,2,Sweeper,4,2,2,4,2,4,2,4,Standard,Standard,91.0,0.0,-0.037,,
ST,2018-05-20,80.7,-2.43,5.87,"Ohtani, Shohei",543068,660271,,swinging_strike,,,,,8,C.J. Cron strikes out swinging.,R,R,R,LAA,TB,S,,,0,0,2018,1.66,-0.01,-0.1,1.83,,,,1,8,Top,,,,,455117,,,2.05039744589004,-117.514424696491,-2.33074379845626,14.8748224463532,22.3269425825655,-32.010204370195,3.36,1.51,,,,80.5,2323.0,6.1,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.41,,,,,,,,62,1,Sweeper,4,2,2,4,2,4,2,4,Standard,Standard,90.0,0.0,-0.026,,
FF,2018-05-20,97.9,-2.27,6.01,"Ohtani, Shohei",452655,660271,field_out,hit_into_play,,,,,13,"Denard Span grounds out, shortstop Andrelton Simmons to first baseman Luis Valbuena.   Johnny Field scores.",R,L,R,LAA,TB,X,6.0,ground_ball,1,1,2018,-0.71,1.06,-0.92,1.85,608654.0,,,0,8,Top,121.27,159.78,,,455117,,,5.29695377124242,-142.383839273896,-8.21654727815182,-10.8960149441041,29.6484103697605,-16.0993551489292,3.25,1.42,3.0,88.8,-31.0,98.4,1936.0,6.4,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.12,0.067,0.07,0.0,1.0,0.0,0.0,2.0,61,3,4-Seam Fastball,4,1,1,4,2,4,2,4,Standard,Standard,214.0,0.034,-0.286,,
FS,2018-05-20,87.3,-2.14,6.08,"Ohtani, Shohei",452655,660271,,ball,,,,,14,"Denard Span grounds out, shortstop Andrelton Simmons to first baseman Luis Valbuena.   Johnny Field scores.",R,L,R,LAA,TB,B,,,0,1,2018,-0.61,0.27,1.53,-0.39,,608654.0,,0,8,Top,,,,,455117,,,10.0404944914332,-126.592225177416,-9.95506631630815,-8.3623923930993,22.7126282911914,-27.7014040233863,3.26,1.41,,,,87.5,1299.0,6.3,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.18,,,,,,,,61,2,Split-Finger,4,1,1,4,1,4,1,4,Standard,Standard,246.0,-0.01,0.011,,
FF,2018-05-20,96.7,-2.29,5.9,"Ohtani, Shohei",452655,660271,,called_strike,,,,,1,"Denard Span grounds out, shortstop Andrelton Simmons to first baseman Luis Valbuena.   Johnny Field scores.",R,L,R,LAA,TB,S,,,0,0,2018,-0.45,1.52,-0.5,3.15,,608654.0,,0,8,Top,,,,,455117,,,5.85956787878354,-140.791411406557,-5.35133300097229,-7.31399110418444,30.5456155818488,-10.6753046379599,3.17,1.45,,,,97.8,2135.0,6.8,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,53.73,,,,,,,,61,1,4-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,196.0,0.0,-0.047,,
FF,2018-05-20,98.1,-2.22,6.06,"Ohtani, Shohei",608654,660271,double,hit_into_play,,,,,3,Johnny Field hits a ground-rule double (4) on a fly ball down the right-field line.,R,R,R,LAA,TB,X,,fly_ball,0,2,2018,-0.8,1.33,0.42,2.74,,,,0,8,Top,224.18,98.45,,,455117,,,8.96890561169374,-142.556922982112,-6.60985389370487,-12.8700918527461,30.2630226506393,-12.7206962190265,2.98,1.26,329.0,96.0,27.0,98.3,2143.0,6.3,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.18,0.307,0.516,1.25,1.0,1.0,1.0,5.0,60,3,4-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,211.0,-0.053,0.718,,
ST,2018-05-20,79.0,-2.47,5.94,"Ohtani, Shohei",608654,660271,,called_strike,,,,,6,Johnny Field hits a ground-rule double (4) on a fly ball down the right-field line.,R,R,R,LAA,TB,S,,,0,1,2018,1.48,-0.21,0.62,2.31,,,,0,8,Top,,,,,455117,,,3.98898609461131,-114.956511411439,-0.701719662980001,12.2344916809875,21.3146612920527,-34.1102719768204,3.03,1.24,,,,78.8,2277.0,6.1,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.38,,,,,,,,60,2,Sweeper,4,1,1,4,1,4,1,4,Standard,Standard,82.0,0.0,-0.051,,
ST,2018-05-20,76.5,-2.29,6.04,"Ohtani, Shohei",608654,660271,,called_strike,,,,,12,Johnny Field hits a ground-rule double (4) on a fly ball down the right-field line.,R,R,R,LAA,TB,S,,,0,0,2018,1.81,0.05,0.85,2.67,,,,0,8,Top,,,,,455117,,,3.37230084773765,-111.279081037994,-0.146789569103254,14.2013267095149,21.0717175620874,-31.9485889571255,3.03,1.29,,,,76.0,2162.0,6.1,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.45,,,,,,,,60,1,Sweeper,4,1,1,4,1,4,1,4,Standard,Standard,92.0,0.0,-0.036,,
FS,2018-05-20,89.2,-2.19,5.96,"Ohtani, Shohei",621002,660271,field_out,hit_into_play,,,,,6,Daniel Robertson flies out to center fielder Chris Young.,R,R,R,LAA,TB,X,8.0,fly_ball,2,2,2018,-0.31,0.57,0.53,2.01,,467092.0,622110.0,2,7,Top,163.88,50.86,,,455117,,,7.30837501830119,-129.749228906778,-4.93611051124075,-4.90344867994345,24.9121704175492,-24.9425820136891,3.11,1.27,360.0,99.3,35.0,89.3,1349.0,6.2,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.33,0.293,0.603,0.0,1.0,0.0,0.0,5.0,54,5,Split-Finger,3,1,1,3,1,3,1,3,Standard,Standard,208.0,0.064,-0.381,,
FF,2018-05-20,97.5,-2.24,5.89,"Ohtani, Shohei",621002,660271,,foul,,,,,2,Daniel Robertson flies out to center fielder Chris Young.,R,R,R,LAA,TB,S,,,2,1,2018,-0.52,1.13,0.18,3.09,,467092.0,622110.0,2,7,Top,,,,,455117,,,7.81976630143204,-141.939414463564,-4.77281930306725,-8.90995824562276,30.778953724777,-15.6841115531299,3.07,1.29,226.0,79.7,32.0,98.9,2052.0,6.9,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,53.56,,,,,,,,54,4,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,205.0,0.0,-0.132,,
FS,2018-05-20,86.1,-2.21,6.02,"Ohtani, Shohei",621002,660271,,ball,,,,,11,Daniel Robertson flies out to center fielder Chris Young.,R,R,R,LAA,TB,B,,,1,1,2018,-0.05,0.43,-0.58,4.2,,467092.0,622110.0,2,7,Top,,,,,455117,,,3.95139780311518,-125.349098442561,1.03676336119245,-1.25441643304296,24.4585989881801,-28.1014076855529,3.09,1.29,,,,85.9,1041.0,6.0,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.45,,,,,,,,54,3,Split-Finger,3,1,1,3,1,3,1,3,Standard,Standard,186.0,0.0,0.085,,
ST,2018-05-20,82.8,-2.46,5.81,"Ohtani, Shohei",621002,660271,,foul,,,,,2,Daniel Robertson flies out to center fielder Chris Young.,R,R,R,LAA,TB,S,,,1,0,2018,1.72,0.06,-0.04,2.74,,467092.0,622110.0,2,7,Top,,,,,455117,,,2.18498121405438,-120.44198418319,-0.566980007056227,15.9936699095184,25.8062660530965,-31.7001597972307,3.02,1.27,,,,82.0,2297.0,6.0,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.47,,,,,,,,54,2,Sweeper,3,1,1,3,1,3,1,3,Standard,Standard,92.0,0.0,-0.069,,
ST,2018-05-20,82.1,-2.5,5.79,"Ohtani, Shohei",621002,660271,,ball,,,,,11,Daniel Robertson flies out to center fielder Chris Young.,R,R,R,LAA,TB,B,,,0,0,2018,1.64,0.09,-1.16,3.41,,467092.0,622110.0,2,7,Top,,,,,455117,,,-0.0946225049247855,-119.511677952637,1.01356066615256,15.4877335863271,24.6800478652402,-31.7548937803487,2.98,1.25,,,,81.5,2319.0,6.0,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.48,,,,,,,,54,1,Sweeper,3,1,1,3,1,3,1,3,Standard,Standard,93.0,0.0,0.051,,
FF,2018-05-20,96.5,-2.25,5.91,"Ohtani, Shohei",605480,660271,field_out,hit_into_play,,,,,4,Mallex Smith flies out to left fielder Justin Upton.,R,L,R,LAA,TB,X,7.0,fly_ball,1,0,2018,-0.66,1.42,-0.59,2.24,,467092.0,622110.0,1,7,Top,54.04,60.2,,,455117,,,5.98047132614651,-140.425839811679,-7.53320722390694,-10.1717152967064,30.9080309664944,-11.6613106516878,3.12,1.35,367.0,97.7,31.0,97.3,2081.0,6.7,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,53.8,0.4,0.732,0.0,1.0,0.0,0.0,5.0,53,2,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,205.0,0.071,-0.553,,
FF,2018-05-20,97.7,-2.4,5.93,"Ohtani, Shohei",605480,660271,,ball,,,,,11,Mallex Smith flies out to left fielder Justin Upton.,R,L,R,LAA,TB,B,,,0,0,2018,-0.8,1.39,-1.72,3.04,,467092.0,622110.0,1,7,Top,,,,,455117,,,3.66663885453365,-142.12602464938,-5.4960632998018,-11.6750048759902,34.7011213950816,-12.1763162747245,3.15,1.35,,,,97.7,2009.0,6.5,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.04,,,,,,,,53,1,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,210.0,0.0,0.061,,
ST,2018-05-20,83.2,-2.6,5.68,"Ohtani, Shohei",622110,660271,single,hit_into_play,,,,,12,Matt Duffy singles on a fly ball to center fielder Chris Young.   Wilson Ramos to 2nd.,R,R,R,LAA,TB,X,8.0,fly_ball,2,2,2018,1.69,0.33,0.92,2.46,,,467092.0,1,7,Top,164.14,97.43,,,455117,,,4.77285774520704,-121.03702009534,-1.48234246967043,15.2447299797124,26.0514600183472,-28.9343124744111,3.28,1.47,258.0,74.0,30.0,82.4,2477.0,6.0,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.53,0.4,0.36,0.9,1.0,1.0,0.0,3.0,52,5,Sweeper,3,1,1,3,1,3,1,3,Standard,Strategic,101.0,-0.06,0.531,,
FS,2018-05-20,90.5,-2.11,6.05,"Ohtani, Shohei",622110,660271,,blocked_ball,,,,,14,Matt Duffy singles on a fly ball to center fielder Chris Young.   Wilson Ramos to 2nd.,R,R,R,LAA,TB,B,,,1,2,2018,-0.38,0.16,1.12,-0.15,,,467092.0,1,7,Top,,,,,455117,,,8.790267768286,-131.195770076081,-9.7490354558031,-6.17534719526832,27.9861410361268,-28.4589210982231,3.32,1.49,,,,89.8,1441.0,6.1,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.44,,,,,,,,52,4,Split-Finger,3,1,1,3,1,3,1,3,Standard,Strategic,246.0,0.0,0.041,,
FF,2018-05-20,97.8,-2.32,5.96,"Ohtani, Shohei",622110,660271,,called_strike,,,,,9,Matt Duffy singles on a fly ball to center fielder Chris Young.   Wilson Ramos to 2nd.,R,R,R,LAA,TB,S,,,1,1,2018,-0.53,1.24,0.8,1.6,,,467092.0,1,7,Top,,,,,455117,,,9.66520707808409,-141.972467697128,-9.1700796130583,-9.387125401623,30.6482391171781,-13.4528444833532,3.27,1.46,,,,98.3,2150.0,6.6,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,53.93,,,,,,,,52,3,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Strategic,203.0,0.0,-0.074,,
ST,2018-05-20,85.2,-2.49,5.85,"Ohtani, Shohei",622110,660271,,ball,,,,,14,Matt Duffy singles on a fly ball to center fielder Chris Young.   Wilson Ramos to 2nd.,R,R,R,LAA,TB,B,,,0,1,2018,1.12,0.57,1.61,2.19,,,467092.0,1,7,Top,,,,,455117,,,7.35038427146429,-123.773937949216,-3.3249785892512,9.72305593762742,27.6932227290633,-25.871755612326,3.32,1.51,,,,84.5,2248.0,6.2,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.29,,,,,,,,52,2,Sweeper,3,1,1,3,1,3,1,3,Standard,Strategic,117.0,0.0,0.028,,
ST,2018-05-20,82.9,-2.43,5.89,"Ohtani, Shohei",622110,660271,,called_strike,,,,,5,Matt Duffy singles on a fly ball to center fielder Chris Young.   Wilson Ramos to 2nd.,R,R,R,LAA,TB,S,,,0,0,2018,1.33,0.43,0.27,2.6,,,467092.0,1,7,Top,,,,,455117,,,3.58217697266411,-120.643442953643,-1.87490363110678,12.2605097655023,23.3947319455441,-27.8927899506625,3.25,1.6,,,,82.8,2262.0,6.2,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.3,,,,,,,,52,1,Sweeper,3,1,1,3,1,3,1,3,Standard,Strategic,108.0,0.0,-0.047,,
CU,2018-05-20,74.6,-1.94,6.25,"Ohtani, Shohei",543543,660271,field_out,hit_into_play,,,,,14,Brad Miller flies out to center fielder Chris Young.,R,L,R,LAA,TB,X,8.0,fly_ball,0,0,2018,1.13,-1.24,0.1,1.29,,,467092.0,0,7,Top,143.45,44.67,,,455117,,,2.20117032367164,-108.495309693442,-0.668887870962508,8.35777157109384,22.7114020360995,-41.9312323052555,3.27,1.47,365.0,93.2,32.0,74.2,2312.0,6.4,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.06,0.093,0.139,0.0,1.0,0.0,0.0,3.0,51,1,Curveball,3,1,1,3,1,3,1,3,Standard,Standard,43.0,0.053,-0.372,,
FS,2018-05-20,87.1,-2.21,6.17,"Ohtani, Shohei",467092,660271,single,hit_into_play,,,,,1,"Wilson Ramos singles on a line drive to left fielder Justin Upton, deflected by third baseman Zack Cozart.",R,R,R,LAA,TB,X,5.0,line_drive,0,1,2018,-0.42,0.36,-0.29,2.7,,,,0,7,Top,94.62,160.99,,,455117,,,5.42665969029329,-126.676401373231,-2.86745506829584,-5.58583922999329,26.1883879660247,-28.0315807969618,3.11,1.31,169.0,94.7,10.0,86.5,1303.0,5.9,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.57,0.713,0.643,0.9,1.0,1.0,0.0,4.0,50,2,Split-Finger,3,1,1,3,1,3,1,3,Standard,Standard,229.0,-0.059,0.426,,
FF,2018-05-20,97.3,-2.43,6.09,"Ohtani, Shohei",467092,660271,,foul,,,,,2,"Wilson Ramos singles on a line drive to left fielder Justin Upton, deflected by third baseman Zack Cozart.",R,R,R,LAA,TB,S,,,0,0,2018,-0.58,1.33,0.16,2.8,,,,0,7,Top,,,,,455117,,,8.30797455729974,-141.328913122711,-6.33958366812217,-9.73199572010366,32.6222443351425,-12.9775226608604,3.23,1.4,,,,97.4,2107.0,6.5,530105,660271,455117,472528,435079,446359,592743,457708,455759,594777,54.0,,,,,,,,50,1,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,204.0,0.0,-0.036,,
FS,2018-05-20,90.0,-2.29,6.15,"Ohtani, Shohei",621563,660271,strikeout,swinging_strike_blocked,,,,,14,Joey Wendle strikes out swinging.,R,L,R,LAA,TB,S,2.0,,1,2,2018,-0.47,0.3,0.56,0.64,,,,2,6,Top,,,,,455117,,,8.01174873474992,-130.601037950513,-8.28583367679689,-6.94518255917507,26.0347833844173,-27.335801856812,3.17,1.42,,,,89.6,1298.0,6.1,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,54.42,,0.0,0.0,1.0,0.0,0.0,,45,4,Split-Finger,3,1,1,3,1,3,1,3,Strategic,Standard,237.0,0.012,-0.067,,
FF,2018-05-20,97.7,-2.43,5.93,"Ohtani, Shohei",621563,660271,,swinging_strike,,,,,3,Joey Wendle strikes out swinging.,R,L,R,LAA,TB,S,,,1,1,2018,-0.61,1.4,0.69,3.07,,,,2,6,Top,,,,,455117,,,9.86281862053777,-142.005585225981,-5.51010243337011,-10.4327760255154,29.8577783607488,-11.9940178905329,3.09,1.39,,,,98.4,1991.0,6.6,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,53.91,,,,,,,,45,3,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,203.0,0.0,-0.028,,
CU,2018-05-20,74.4,-1.97,6.21,"Ohtani, Shohei",621563,660271,,ball,,,,,13,Joey Wendle strikes out swinging.,R,L,R,LAA,TB,B,,,0,1,2018,1.31,-1.22,-0.46,1.23,,,,2,6,Top,,,,,455117,,,0.790906003295242,-108.258489177606,-0.752546663481728,10.0306873926072,21.6564088272884,-41.7854471537523,3.1,1.4,,,,74.0,2342.0,6.3,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,54.17,,,,,,,,45,2,Curveball,3,1,1,3,1,3,1,3,Standard,Standard,47.0,0.0,0.011,,
FF,2018-05-20,97.4,-2.47,5.97,"Ohtani, Shohei",621563,660271,,swinging_strike,,,,,2,Joey Wendle strikes out swinging.,R,L,R,LAA,TB,S,,,0,0,2018,-0.53,1.42,0.22,3.2,,,,2,6,Top,,,,,455117,,,8.44989574461778,-141.624331546871,-5.19988929320675,-9.01758166370646,31.6351276216315,-12.0115094785771,3.17,1.42,,,,97.6,2010.0,6.4,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,54.08,,,,,,,,45,1,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,200.0,0.0,-0.016,,
